Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
tree,425,183,Sorted ListLeft,208.12666666666667,202,215
tree,425,183,Sorted ListRight,354.71666666666664,345,363
tree,425,183,DFS,263.0,263,263
tree,430,187,Maximum Degree Greedy,193.78666666666666,190,198
tree,430,187,Greedy Independent Cover,187.0,187,187
tree,430,187,Sorted ListLeft,213.57333333333332,205,219
tree,430,187,Sorted ListRight,361.3333333333333,353,370
tree,430,187,DFS,267.0,267,267
tree,435,189,Maximum Degree Greedy,196.43666666666667,193,201
tree,435,189,Greedy Independent Cover,189.0,189,189
tree,435,189,Sorted ListLeft,218.17666666666668,212,225
tree,435,189,Sorted ListRight,365.6,358,375
tree,435,189,DFS,271.0,271,271
tree,440,193,Maximum Degree Greedy,200.65666666666667,197,206
tree,440,193,Greedy Independent Cover,193.0,193,193
tree,440,193,Sorted ListLeft,217.58333333333334,210,225
tree,440,193,Sorted ListRight,365.83,359,375
tree,440,193,DFS,275.0,275,275
tree,445,193,Maximum Degree Greedy,201.33,196,206
tree,445,193,Greedy Independent Cover,193.0,193,193
tree,445,193,Sorted ListLeft,220.01,213,228
tree,445,193,Sorted ListRight,372.2133333333333,363,382
tree,445,193,DFS,277.0,277,277
tree,450,193,Maximum Degree Greedy,202.14666666666668,197,208
tree,450,193,Greedy Independent Cover,193.0,193,193
tree,450,193,Sorted ListLeft,221.34333333333333,214,228
tree,450,193,Sorted ListRight,375.45,366,386
tree,450,193,DFS,280.0,280,280
tree,455,200,Maximum Degree Greedy,207.75666666666666,204,212
tree,455,200,Greedy Independent Cover,200.0,200,200
tree,455,200,Sorted ListLeft,227.71666666666667,221,233
tree,455,200,Sorted ListRight,381.82666666666665,375,391
tree,455,200,DFS,284.0,284,284
tree,460,195,Maximum Degree Greedy,205.07333333333332,200,212
tree,460,195,Greedy Independent Cover,195.0,195,195
tree,460,195,Sorted ListLeft,224.30333333333334,218,231
tree,460,195,Sorted ListRight,379.98333333333335,371,392
tree,460,195,DFS,288.0,288,288
tree,465,203,Maximum Degree Greedy,213.53,208,220
tree,465,203,Greedy Independent Cover,203.0,203,203
tree,465,203,Sorted ListLeft,233.36666666666667,226,241
tree,465,203,Sorted ListRight,389.7733333333333,378,398
tree,465,203,DFS,293.0,293,293
tree,470,203,Maximum Degree Greedy,212.11333333333334,207,218
tree,470,203,Greedy Independent Cover,203.0,203,203
tree,470,203,Sorted ListLeft,230.79666666666665,224,239
tree,470,203,Sorted ListRight,389.91,382,400
tree,470,203,DFS,295.0,295,295
tree,475,205,Maximum Degree Greedy,217.64333333333335,211,225
tree,475,205,Greedy Independent Cover,205.0,205,205
tree,475,205,Sorted ListLeft,237.91333333333333,231,245
tree,475,205,Sorted ListRight,397.8566666666667,389,409
tree,475,205,DFS,298.0,298,298
tree,480,210,Maximum Degree Greedy,219.56666666666666,215,226
tree,480,210,Greedy Independent Cover,210.0,210,210
tree,480,210,Sorted ListLeft,241.05666666666667,234,250
tree,480,210,Sorted ListRight,401.7966666666667,390,411
tree,480,210,DFS,300.0,300,300
tree,485,210,Maximum Degree Greedy,219.55333333333334,215,224
tree,485,210,Greedy Independent Cover,210.0,210,210
tree,485,210,Sorted ListLeft,240.99333333333334,233,250
tree,485,210,Sorted ListRight,405.54,394,419
tree,485,210,DFS,302.0,302,302
tree,490,207,Maximum Degree Greedy,216.88333333333333,212,223
tree,490,207,Greedy Independent Cover,207.0,207,207
tree,490,207,Sorted ListLeft,243.35666666666665,236,252
tree,490,207,Sorted ListRight,407.4633333333333,397,416
tree,490,207,DFS,305.0,305,305
tree,495,212,Maximum Degree Greedy,221.18,216,226
tree,495,212,Greedy Independent Cover,212.0,212,212
tree,495,212,Sorted ListLeft,241.68333333333334,235,251
tree,495,212,Sorted ListRight,408.64666666666665,399,419
tree,495,212,DFS,308.0,308,308
tree,500,216,Maximum Degree Greedy,223.59666666666666,219,231
tree,500,216,Greedy Independent Cover,216.0,216,216
tree,500,216,Sorted ListLeft,247.06333333333333,241,255
tree,500,216,Sorted ListRight,415.32666666666665,407,425
tree,500,216,DFS,312.0,312,312
tree,505,218,Maximum Degree Greedy,229.04333333333332,225,235
tree,505,218,Greedy Independent Cover,218.0,218,218
tree,505,218,Sorted ListLeft,249.94333333333333,243,258
tree,505,218,Sorted ListRight,420.63666666666666,410,431
tree,505,218,DFS,315.0,315,315
tree,510,224,Maximum Degree Greedy,231.31333333333333,227,236
tree,510,224,Greedy Independent Cover,224.0,224,224
tree,510,224,Sorted ListLeft,253.14666666666668,247,260
tree,510,224,Sorted ListRight,423.59,414,433
tree,510,224,DFS,317.0,317,317
tree,515,220,Maximum Degree Greedy,226.43,223,232
tree,515,220,Greedy Independent Cover,220.0,220,220
tree,515,220,Sorted ListLeft,247.4,241,256
tree,515,220,Sorted ListRight,427.1766666666667,419,439
tree,515,220,DFS,320.0,320,320
tree,520,220,Maximum Degree Greedy,226.64333333333335,222,232
tree,520,220,Greedy Independent Cover,220.0,220,220
tree,520,220,Sorted ListLeft,249.53,241,259
tree,520,220,Sorted ListRight,432.4,424,442
tree,520,220,DFS,323.0,323,323
tree,525,219,Maximum Degree Greedy,228.63,224,234
tree,525,219,Greedy Independent Cover,219.0,219,219
tree,525,219,Sorted ListLeft,250.76333333333332,244,257
