Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
barabasi_albert,85,68,Greedy Independent Cover,69.59,68,71
barabasi_albert,85,68,Sorted ListLeft,76.67333333333333,76,77
barabasi_albert,85,68,Sorted ListRight,84.0,84,84
barabasi_albert,85,68,DFS,75.0,75,75
barabasi_albert,90,38,Maximum Degree Greedy,38.67333333333333,38,41
barabasi_albert,90,38,Greedy Independent Cover,38.016666666666666,38,39
barabasi_albert,90,38,Sorted ListLeft,39.0,39,39
barabasi_albert,90,38,Sorted ListRight,87.52666666666667,87,88
barabasi_albert,90,38,DFS,52.0,52,52
barabasi_albert,90,71,Maximum Degree Greedy,73.91333333333333,72,76
barabasi_albert,90,71,Greedy Independent Cover,72.01333333333334,72,73
barabasi_albert,90,71,Sorted ListLeft,78.97666666666667,78,80
barabasi_albert,90,71,Sorted ListRight,89.0,89,89
barabasi_albert,90,71,DFS,80.0,80,80
barabasi_albert,95,38,Maximum Degree Greedy,38.85,38,41
barabasi_albert,95,38,Greedy Independent Cover,38.03333333333333,38,39
barabasi_albert,95,38,Sorted ListLeft,40.49,40,41
barabasi_albert,95,38,Sorted ListRight,92.0,92,92
barabasi_albert,95,38,DFS,55.0,55,55
barabasi_albert,95,75,Maximum Degree Greedy,79.03333333333333,76,84
barabasi_albert,95,75,Greedy Independent Cover,76.39333333333333,75,80
barabasi_albert,95,75,Sorted ListLeft,85.96666666666667,85,87
barabasi_albert,95,75,Sorted ListRight,94.0,94,94
barabasi_albert,95,75,DFS,88.0,88,88
barabasi_albert,100,39,Maximum Degree Greedy,39.48,39,41
barabasi_albert,100,39,Greedy Independent Cover,39.03,39,40
barabasi_albert,100,39,Sorted ListLeft,41.99333333333333,41,43
barabasi_albert,100,39,Sorted ListRight,97.0,97,97
barabasi_albert,100,39,DFS,56.0,56,56
barabasi_albert,100,79,Maximum Degree Greedy,82.45,81,85
barabasi_albert,100,79,Greedy Independent Cover,81.97,81,83
barabasi_albert,100,79,Sorted ListLeft,90.0,90,90
barabasi_albert,100,79,Sorted ListRight,99.0,99,99
barabasi_albert,100,79,DFS,91.0,91,91
barabasi_albert,105,43,Maximum Degree Greedy,43.47,43,45
barabasi_albert,105,43,Greedy Independent Cover,43.04,43,44
barabasi_albert,105,43,Sorted ListLeft,45.99333333333333,45,47
barabasi_albert,105,43,Sorted ListRight,102.0,102,102
barabasi_albert,105,43,DFS,60.0,60,60
barabasi_albert,105,83,Maximum Degree Greedy,87.52,85,90
barabasi_albert,105,83,Greedy Independent Cover,83.02666666666667,83,84
barabasi_albert,105,83,Sorted ListLeft,95.09666666666666,94,96
barabasi_albert,105,83,Sorted ListRight,104.0,104,104
barabasi_albert,105,83,DFS,101.0,101,101
barabasi_albert,110,44,Maximum Degree Greedy,44.54,44,46
barabasi_albert,110,44,Greedy Independent Cover,44.03333333333333,44,45
barabasi_albert,110,44,Sorted ListLeft,46.50666666666667,46,47
barabasi_albert,110,44,Sorted ListRight,107.0,107,107
barabasi_albert,110,44,DFS,61.0,61,61
barabasi_albert,110,87,Maximum Degree Greedy,91.43666666666667,88,94
barabasi_albert,110,87,Greedy Independent Cover,88.75,87,91
barabasi_albert,110,87,Sorted ListLeft,99.0,99,99
barabasi_albert,110,87,Sorted ListRight,109.0,109,109
barabasi_albert,110,87,DFS,104.0,104,104
barabasi_albert,115,47,Maximum Degree Greedy,47.486666666666665,47,49
barabasi_albert,115,47,Greedy Independent Cover,47.026666666666664,47,48
barabasi_albert,115,47,Sorted ListLeft,49.483333333333334,49,50
barabasi_albert,115,47,Sorted ListRight,112.0,112,112
barabasi_albert,115,47,DFS,64.0,64,64
barabasi_albert,115,92,Maximum Degree Greedy,94.10333333333334,93,98
barabasi_albert,115,92,Greedy Independent Cover,92.79333333333334,92,94
barabasi_albert,115,92,Sorted ListLeft,106.49,106,107
barabasi_albert,115,92,Sorted ListRight,114.0,114,114
barabasi_albert,115,92,DFS,106.0,106,106
barabasi_albert,120,48,Maximum Degree Greedy,48.49666666666667,48,50
barabasi_albert,120,48,Greedy Independent Cover,48.03666666666667,48,50
barabasi_albert,120,48,Sorted ListLeft,50.50666666666667,50,51
