Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
regular,190,106,Greedy Independent Cover,109.23666666666666,107,114
regular,190,106,Sorted ListLeft,142.72333333333333,130,151
regular,190,106,Sorted ListRight,142.50333333333333,133,152
regular,190,106,DFS,167.0,167,167
regular,195,116,Maximum Degree Greedy,128.6,123,134
regular,195,116,Greedy Independent Cover,120.20666666666666,117,124
regular,195,116,Sorted ListLeft,155.74666666666667,147,164
regular,195,116,Sorted ListRight,155.93333333333334,147,167
regular,195,116,DFS,175.0,175,175
regular,200,111,Maximum Degree Greedy,123.75333333333333,118,129
regular,200,111,Greedy Independent Cover,114.77333333333333,111,119
regular,200,111,Sorted ListLeft,150.35,140,161
regular,200,111,Sorted ListRight,150.03333333333333,142,159
regular,200,111,DFS,178.0,178,178
